can_bind_to_reverse_edge,category,country_isocode,edge_type,ends_with_crosswalk,ends_with_railroad_crossing,ends_with_toll_post,ends_with_traffic_light,geometry,has_masstransit_lane,is_in_poor_condition,is_paved,is_residential,is_restricted_for_trucks,is_toll,length,persistent_id,reverse_id,segments,speed_limit,struct_type,timezone,toponym,traffic_side
False,2,CD,NamedRoad,False,False,False,False,[[15.248761;-4.448473;];[15.249399;-4.447690;];],False,False,True,False,False,False,111.9000015258789,3315613674080241394,7380384658725448068,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.249399;-4.447690;];[15.249513;-4.447544;];],False,False,True,False,False,False,20.5,1709005043675904022,16222158483967765424,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.249399;-4.447690;];[15.248761;-4.448473;];],False,False,True,False,False,False,111.9000015258789,7380384658725448068,3315613674080241394,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245906;-4.452259;];[15.246006;-4.452057;];],False,False,True,False,False,False,25.0,15845355706993867989,13810027690149363791,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245906;-4.452259;];[15.245756;-4.452576;];[15.245583;-4.452976;];],False,False,True,False,False,False,87.0,260781464639661981,17961772420163210334,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245583;-4.452976;];[15.245756;-4.452576;];[15.245906;-4.452259;];],False,False,True,False,False,False,87.0,17961772420163210334,260781464639661981,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245583;-4.452976;];[15.245384;-4.453528;];],False,False,True,False,False,False,64.9000015258789,10162493298472555149,18141400660449548851,1,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245384;-4.453528;];[15.245264;-4.453993;];[15.245187;-4.454341;];],False,False,True,False,False,False,92.5,12502818797138111850,16487404351559582300,2,,Road,Africa/Kinshasa,,False
False,2,CD,NamedRoad,False,False,False,False,[[15.245384;-4.453528;];[15.245583;-4.452976;];],False,False,True,False,False,False,64.9000015258789,18141400660449548851,10162493298472555149,1,,Road,Africa/Kinshasa,,False
False,3,CD,NamedRoad,False,False,False,False,[[15.239112;-4.348283;];[15.239035;-4.348600;];],False,False,True,False,False,False,36.09999847412109,15503277424340607507,7295511071773316795,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.239112;-4.348283;];[15.239255;-4.347814;];],False,False,True,False,False,False,54.20000076293945,16424673703806924065,12883139986152646221,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.239035;-4.348600;];[15.239112;-4.348283;];],False,False,True,False,False,False,36.09999847412109,7295511071773316795,15503277424340607507,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.239035;-4.348600;];[15.238996;-4.348759;];],False,False,True,False,False,False,18.200000762939453,6762929392272106899,15346955690298912827,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238996;-4.348759;];[15.239035;-4.348600;];],False,False,True,False,False,False,18.200000762939453,15346955690298912827,6762929392272106899,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238996;-4.348759;];[15.238865;-4.349304;];],False,False,True,False,False,False,62.0,2173667151976122323,2749189559582131745,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238865;-4.349304;];[15.238996;-4.348759;];],False,False,True,False,False,False,62.0,2749189559582131745,2173667151976122323,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238865;-4.349304;];[15.238771;-4.349787;];],False,False,True,False,False,False,54.400001525878906,11375439625401790228,12695141304794839502,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238771;-4.349787;];[15.238865;-4.349304;];],False,False,True,False,False,False,54.400001525878906,12695141304794839502,11375439625401790228,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238771;-4.349787;];[15.238691;-4.350117;];],False,False,True,False,False,False,37.5,15437527270289774707,16894771258981658893,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238691;-4.350117;];[15.238771;-4.349787;];],False,False,True,False,False,False,37.5,16894771258981658893,15437527270289774707,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238691;-4.350117;];[15.238658;-4.350226;];],False,False,True,False,False,False,12.600000381469728,8243451760051728843,8214950896843490892,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238625;-4.350376;];[15.238658;-4.350226;];],False,False,True,False,False,False,17.0,11205822055926611629,17928727756980917356,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238625;-4.350376;];[15.238563;-4.350622;];],False,False,True,False,False,False,28.100000381469727,2201053820584536900,12441090841745908019,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238658;-4.350226;];[15.238691;-4.350117;];],False,False,True,False,False,False,12.600000381469728,8214950896843490892,8243451760051728843,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238658;-4.350226;];[15.238625;-4.350376;];],False,False,True,False,False,False,17.0,17928727756980917356,11205822055926611629,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238563;-4.350622;];[15.238625;-4.350376;];],False,False,True,False,False,False,28.100000381469727,12441090841745908019,2201053820584536900,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238563;-4.350622;];[15.238547;-4.350696;];],False,False,True,False,False,False,8.399999618530273,3043669250475211026,13670709631548231712,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238218;-4.352003;];[15.238186;-4.352133;];],False,False,True,False,False,False,14.800000190734863,12627282409990062757,13212593141857324286,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238218;-4.352003;];[15.238288;-4.351722;];],False,False,True,False,False,False,32.0,14628181689869270605,10124953061821421149,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238186;-4.352133;];[15.238218;-4.352003;];],False,False,True,False,False,False,14.800000190734863,13212593141857324286,12627282409990062757,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238186;-4.352133;];[15.238112;-4.352561;];],False,False,True,False,False,False,48.0,4104490694749021052,1945544795880014983,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238112;-4.352561;];[15.238186;-4.352133;];],False,False,True,False,False,False,48.0,1945544795880014983,4104490694749021052,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238112;-4.352561;];[15.238099;-4.353027;];],False,False,True,False,False,False,51.59999847412109,9819737211373631248,12094525217585699850,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238099;-4.353027;];[15.238112;-4.352561;];],False,False,True,False,False,False,51.59999847412109,12094525217585699850,9819737211373631248,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238099;-4.353027;];[15.238121;-4.353539;];],False,False,True,False,False,False,56.70000076293945,11311041615879419059,16667826091225335418,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238121;-4.353539;];[15.238099;-4.353027;];],False,False,True,False,False,False,56.70000076293945,16667826091225335418,11311041615879419059,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238121;-4.353539;];[15.238149;-4.353661;];],False,False,True,False,False,False,13.899999618530272,14109583667121777665,4248280344116952734,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238149;-4.353661;];[15.238121;-4.353539;];],False,False,True,False,False,False,13.899999618530272,4248280344116952734,14109583667121777665,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238149;-4.353661;];[15.238219;-4.354051;];],False,False,True,False,False,False,43.79999923706055,7670131425540679294,10416349739291425961,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238219;-4.354051;];[15.238149;-4.353661;];],False,False,True,False,False,False,43.79999923706055,10416349739291425961,7670131425540679294,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238219;-4.354051;];[15.238263;-4.354177;];],False,False,True,False,False,False,14.800000190734863,8794178559871365271,559588764255310785,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238263;-4.354177;];[15.238219;-4.354051;];],False,False,True,False,False,False,14.800000190734863,559588764255310785,8794178559871365271,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238263;-4.354177;];[15.238416;-4.354507;];],False,False,True,False,False,False,40.20000076293945,14209043266362974864,16229175454997847850,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238416;-4.354507;];[15.238263;-4.354177;];],False,False,True,False,False,False,40.20000076293945,16229175454997847850,14209043266362974864,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238416;-4.354507;];[15.238512;-4.354728;];],False,False,True,False,False,False,26.700000762939453,9138613659465695289,8300659659601120103,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238288;-4.351722;];[15.238218;-4.352003;];],False,False,True,False,False,False,32.0,10124953061821421149,14628181689869270605,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238288;-4.351722;];[15.238407;-4.351254;];],False,False,True,False,False,False,53.5,5277277286992025740,15964642186910891369,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238407;-4.351254;];[15.238288;-4.351722;];],False,False,True,False,False,False,53.5,15964642186910891369,5277277286992025740,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238407;-4.351254;];[15.238547;-4.350696;];],False,False,True,False,False,False,63.5,1379829827141600441,2393738352278768733,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238547;-4.350696;];[15.238563;-4.350622;];],False,False,True,False,False,False,8.399999618530273,13670709631548231712,3043669250475211026,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238547;-4.350696;];[15.238407;-4.351254;];],False,False,True,False,False,False,63.5,2393738352278768733,1379829827141600441,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238512;-4.354728;];[15.238416;-4.354507;];],False,False,True,False,False,False,26.700000762939453,8300659659601120103,9138613659465695289,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238512;-4.354728;];[15.238764;-4.355255;];],False,False,True,False,False,False,64.69999694824219,13741662917894920618,4159542043080920729,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238764;-4.355255;];[15.238512;-4.354728;];],False,False,True,False,False,False,64.69999694824219,4159542043080920729,13741662917894920618,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238764;-4.355255;];[15.238840;-4.355389;];],False,False,True,False,False,False,17.100000381469727,12783232449286291365,11791940374381397540,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.239693;-4.356891;];[15.239296;-4.356213;];],False,False,True,False,False,False,87.0,3280436636480850124,1666073053899715478,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.239693;-4.356891;];[15.239857;-4.357155;];],False,False,True,False,False,False,34.400001525878906,5969868579740324429,7458175052186921190,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.239296;-4.356213;];[15.239693;-4.356891;];],False,False,True,False,False,False,87.0,1666073053899715478,3280436636480850124,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.239296;-4.356213;];[15.239175;-4.355994;];[15.239111;-4.355882;];],False,False,True,False,False,False,41.900001525878906,7733215430563734178,15860408516291669384,2,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.239111;-4.355882;];[15.239175;-4.355994;];[15.239296;-4.356213;];],False,False,True,False,False,False,41.900001525878906,15860408516291669384,7733215430563734178,2,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.239111;-4.355882;];[15.238999;-4.355663;];],False,False,True,False,False,False,27.299999237060547,1876259030265751691,13688516765750840750,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238999;-4.355663;];[15.239111;-4.355882;];],False,False,True,False,False,False,27.299999237060547,13688516765750840750,1876259030265751691,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238999;-4.355663;];[15.238840;-4.355389;];],False,False,True,False,False,False,35.0,8190532503786675072,10455990912156675358,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238840;-4.355389;];[15.238764;-4.355255;];],False,False,True,False,False,False,17.100000381469727,11791940374381397540,12783232449286291365,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.238840;-4.355389;];[15.238999;-4.355663;];],False,False,True,False,False,False,35.0,10455990912156675358,8190532503786675072,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.240043;-4.357512;];[15.239857;-4.357155;];],False,False,True,False,False,False,44.59999847412109,251877413987838532,2326927253587961668,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.240043;-4.357512;];[15.240235;-4.357868;];[15.240395;-4.358126;];],False,False,True,False,False,False,78.30000305175781,4658359825360950665,18400297813832982255,2,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.239857;-4.357155;];[15.239693;-4.356891;];],False,False,True,False,False,False,34.400001525878906,7458175052186921190,5969868579740324429,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
False,3,CD,NamedRoad,False,False,False,False,[[15.239857;-4.357155;];[15.240043;-4.357512;];],False,False,True,False,False,False,44.59999847412109,2326927253587961668,251877413987838532,1,,Road,Africa/Kinshasa,Chaussée Mzee Laurent-Désiré Kabila,False
